Reporting starts,Reporting ends,Campaign name,Reach,Impressions,Link clicks,Landing page views,Post engagement,3-second video plays,ThruPlays,Post comments,Post saves,Post reactions,Post shares,Video plays at 50%,Leads,Amount Spent
16/12/2021,16/12/2021,0016_CPMR_Egypt_Sept'21,0,0,,,,,,,,,,,,0
16/12/2021,16/12/2021,0016_Egypt_CPA_Aug'21,0,0,,,,,,,,,,,,0
16/12/2021,16/12/2021,0016_CPLPV_KSA_Aug'21,0,0,,,,,,,,,,,,0
16/12/2021,16/12/2021,0016_Remarketing_CPC_KSA_Aug'21,0,0,,,,,,,,,,,,0
16/12/2021,16/12/2021,0016_CPC_KSA_Aug'21,0,0,,,,,,,,,,,,0
16/12/2021,16/12/2021,0016_CPLPV_Egypt_Aug'21,0,0,,,,,,,,,,,,0
16/12/2021,16/12/2021,0016_CPMR_KSA_Aug'21,0,0,,,,,,,,,,,,0
16/12/2021,16/12/2021,0016_CPE_Egypt_Aug'21,0,0,,,,,,,,,,,,0
16/12/2021,16/12/2021,0016_CPC_Egypt_Aug'21,0,0,,,,,,,,,,,,0
16/12/2021,16/12/2021,0016_CPMR_Egypt_Aug'21,0,0,,,,,,,,,,,,0
16/12/2021,16/12/2021,0016_Remarketing_UAE_JulyAugSepOct'21,0,0,,,,,,,,,,,,0
16/12/2021,16/12/2021,0016_CPL_Qatar_July'21,0,0,,,,,,,,,,,,0
16/12/2021,16/12/2021,0016_CPMR_UAE_JulyAugSeptOct'21,0,0,,,,,,,,,,,,0
16/12/2021,16/12/2021,0016_CPA_UAE_Conversions_Orders_JulyAugSepOct'21,0,0,,,,,,,,,,,,0
16/12/2021,16/12/2021,0016_CPLPV_UAE _JulyAugSepOct'21_Copy,0,0,,,,,,,,,,,,0
16/12/2021,16/12/2021,0016_CPLPV_UAE_JulyAugSepOct'21,0,0,,,,,,,,,,,,0
16/12/2021,16/12/2021,0016_Awareness_CPC_UAE_JulyAugSepOct'21,0,0,,,,,,,,,,,,0
16/12/2021,16/12/2021,0016_L_CPC_Egypt_July'21 – Copy,0,0,,,,,,,,,,,,0
16/12/2021,16/12/2021,0016_L_CPC_Egypt_July'21,0,0,,,,,,,,,,,,0
16/12/2021,16/12/2021,0016_L_CPE_Egypt_July'21,0,0,,,,,,,,,,,,0
16/12/2021,16/12/2021,0016_L_CPL_Egypt_July'21,0,0,,,,,,,,,,,,0
16/12/2021,16/12/2021,0016_L_CPMR_Egypt_July'21,0,0,,,,,,,,,,,,0
16/12/2021,16/12/2021,0016_CPMR_KSA_July'21,0,0,,,,,,,,,,,,0
16/12/2021,16/12/2021,0016_CPMR_KSA_June'21,0,0,,,,,,,,,,,,0
16/12/2021,16/12/2021,0016_CPA_Qatar_May'21_SignUps,0,0,,,,,,,,,,,,0
16/12/2021,16/12/2021,0016_Remarketing_Qatar_May'21,0,0,,,,,,,,,,,,0
16/12/2021,16/12/2021,0016_CPA_Qatar_May'21_LPV,0,0,,,,,,,,,,,,0
16/12/2021,16/12/2021,0016_L_CPC_Egypt_June'21_ABTest,0,0,,,,,,,,,,,,0
16/12/2021,16/12/2021,0016_L_CPC_Egypt_June'21,0,0,,,,,,,,,,,,0
16/12/2021,16/12/2021,0016_L_CPMR_Egypt_June'21,0,0,,,,,,,,,,,,0
16/12/2021,16/12/2021,0016_L_CPE_Egypt_June'21,0,0,,,,,,,,,,,,0
16/12/2021,16/12/2021,0016_L_CPL_Egypt_June'21,0,0,,,,,,,,,,,,0
16/12/2021,16/12/2021,0016_CPLPV_Qatar_May'21,0,0,,,,,,,,,,,,0
16/12/2021,16/12/2021,0016_CPMR_Qatar_May'21,0,0,,,,,,,,,,,,0
16/12/2021,16/12/2021,0016_L_CPC_ABTest_Egypt_May'21,0,0,,,,,,,,,,,,0
16/12/2021,16/12/2021,0016_L_CPC_Egypt_May'21,0,0,,,,,,,,,,,,0
16/12/2021,16/12/2021,0016_L_CPMR_Egypt_May'21,0,0,,,,,,,,,,,,0
16/12/2021,16/12/2021,0016_L_CPE_Egypt_May'21,0,0,,,,,,,,,,,,0
16/12/2021,16/12/2021,0016_L_CPL_Egypt_May'21,0,0,,,,,,,,,,,,0
16/12/2021,16/12/2021,0016_L_CPL_Egypt_April'21,0,0,,,,,,,,,,,,0
16/12/2021,16/12/2021,0016_L_CPC_Egypt_April'21,0,0,,,,,,,,,,,,0
16/12/2021,16/12/2021,0016_L_CPMR_Egypt_April'21,0,0,,,,,,,,,,,,0
16/12/2021,16/12/2021,0016_L_CPE_Egypt_April'21,0,0,,,,,,,,,,,,0
16/12/2021,16/12/2021,0016_L_CPL_Egypt_Mar'21,0,0,,,,,,,,,,,,0
16/12/2021,16/12/2021,0016_L_CPMR_Egypt_Mar'21,0,0,,,,,,,,,,,,0
16/12/2021,16/12/2021,0016_L_CPC_Egypt_Mar'21,0,0,,,,,,,,,,,,0
16/12/2021,16/12/2021,0016_L_CPE_Egypt_Mar'21,0,0,,,,,,,,,,,,0
16/12/2021,16/12/2021,0016_L_CPMR_Egypt_Feb'21,0,0,,,,,,,,,,,,0
16/12/2021,16/12/2021,0016_L_CPC_Egypt_Feb'21,0,0,,,,,,,,,,,,0
16/12/2021,16/12/2021,0016_L_CPL_Egypt_Feb'21_02,0,0,,,,,,,,,,,,0
16/12/2021,16/12/2021,0016_L_CPL_Egypt_Feb'21_01,0,0,,,,,,,,,,,,0
16/12/2021,16/12/2021,0016_L_CPE_Egypt_Feb'21,0,0,,,,,,,,,,,,0
16/12/2021,16/12/2021,0016_PL_CPC_Egypt_Jan'21,0,0,,,,,,,,,,,,0
16/12/2021,16/12/2021,0016_PL_CPMR_Egypt_Jan'21,0,0,,,,,,,,,,,,0
16/12/2021,16/12/2021,0016_PL_CPL_Egypt_Jan'21,0,0,,,,,,,,,,,,0
16/12/2021,16/12/2021,0016_PL_CPE_Egypt_Jan'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_CPE_Egypt_Dec'21,111935,133882,159,78,1961,,,16,15,562,6,,,272.8
15/12/2021,15/12/2021,0016_Egypt_CPC_Dec'21,42592,47212,963,26,3244,2260,454,,,21,,822,,103.04
15/12/2021,15/12/2021,0016_CPLPV_Egypt_Dec'21,69631,103686,640,220,684,,,15,3,25,1,,,190.62
15/12/2021,15/12/2021,0016_Egypt_Remarketing_Dec'21,16156,24785,127,58,134,,,3,1,3,,,,41.87
15/12/2021,15/12/2021,0016_CPC_KSA_Dec'21,75728,76186,291,143,337,,,,12,19,15,,,427.98
15/12/2021,15/12/2021,0016_CPMR_Auction_Egypt_Dec'21,127264,130717,346,36,11352,10940,989,13,5,42,6,2746,,179.53
15/12/2021,15/12/2021,0016_Egypt_CPA_PreOrder_Dec'21,10024,12889,69,39,84,,,3,1,9,2,,3,68.79
15/12/2021,15/12/2021,0016_Egypt_CPA_CRM_Dec'21,11468,13407,63,35,69,,,2,1,3,,,1,69.18
15/12/2021,15/12/2021,0016_CPMR_KSA_Dec'21,94798,96120,16,4,6515,6483,474,,1,15,,718,,495.86
15/12/2021,15/12/2021,New campaign,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_CPMR_TEST_UAE_Nov'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_CPLPV_KSA_Nov'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_CPMR_KSA_Nov'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_CPMR_Auction_Egypt_Nov'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_Egypt_CPC_Nov'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_CPE_Egypt_Nov'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_Egypt_Remarketing_Nov'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_CPLPV_Egypt_Nov'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_Egypt_CPA_CRM_Nov'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_Egypt_CPA_PreOrder_Nov'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_Remarketing_CPC_KSA_Oct'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_CPMR_KSA_Oct'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_CPLPV_KSA_Oct'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_CPMR_Auction_Egypt_Oct'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_Egypt_CPC_Oct'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_Egypt_Remarketing_Oct'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_CPMR_R&F_Egypt_Oct'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_CPLPV_Egypt_Oct'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_Egypt_CPA_PreOrder_Oct'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_Egypt_CPA_CRM_Oct'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_CPE_Egypt_Oct'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_CPV_ND_KSA_Sept'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_CPMR_KSA_ND_Sep'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_Egypt_CPA_CRM_Sept'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_CPV_KSA_Sept'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_CPE_Egypt_Sept'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_Egypt_Remarketing_Sept'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_CPC_KSA_Sept'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_Egypt_Remarketing_Conversion_Sept'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_CPC_Egypt_Sept'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_CPLPV_Egypt_Sept'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_Egypt_CPA_PreOrder_Sept'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_CPMR_Egypt_Sept'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_Egypt_CPA_Aug'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_CPLPV_KSA_Aug'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_Remarketing_CPC_KSA_Aug'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_CPC_KSA_Aug'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_CPLPV_Egypt_Aug'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_CPMR_KSA_Aug'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_CPE_Egypt_Aug'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_CPC_Egypt_Aug'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_CPMR_Egypt_Aug'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_Remarketing_UAE_JulyAugSepOct'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_CPL_Qatar_July'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_CPMR_UAE_JulyAugSeptOct'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_CPA_UAE_Conversions_Orders_JulyAugSepOct'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_CPLPV_UAE _JulyAugSepOct'21_Copy,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_CPLPV_UAE_JulyAugSepOct'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_Awareness_CPC_UAE_JulyAugSepOct'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_L_CPC_Egypt_July'21 – Copy,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_L_CPC_Egypt_July'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_L_CPE_Egypt_July'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_L_CPL_Egypt_July'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_L_CPMR_Egypt_July'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_CPMR_KSA_July'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_CPMR_KSA_June'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_CPA_Qatar_May'21_SignUps,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_Remarketing_Qatar_May'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_CPA_Qatar_May'21_LPV,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_L_CPC_Egypt_June'21_ABTest,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_L_CPC_Egypt_June'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_L_CPMR_Egypt_June'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_L_CPE_Egypt_June'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_L_CPL_Egypt_June'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_CPLPV_Qatar_May'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_CPMR_Qatar_May'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_L_CPC_ABTest_Egypt_May'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_L_CPC_Egypt_May'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_L_CPMR_Egypt_May'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_L_CPE_Egypt_May'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_L_CPL_Egypt_May'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_L_CPL_Egypt_April'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_L_CPC_Egypt_April'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_L_CPMR_Egypt_April'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_L_CPE_Egypt_April'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_L_CPL_Egypt_Mar'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_L_CPMR_Egypt_Mar'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_L_CPC_Egypt_Mar'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_L_CPE_Egypt_Mar'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_L_CPMR_Egypt_Feb'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_L_CPC_Egypt_Feb'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_L_CPL_Egypt_Feb'21_02,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_L_CPL_Egypt_Feb'21_01,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_L_CPE_Egypt_Feb'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_PL_CPC_Egypt_Jan'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_PL_CPMR_Egypt_Jan'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_PL_CPL_Egypt_Jan'21,0,0,,,,,,,,,,,,0
15/12/2021,15/12/2021,0016_PL_CPE_Egypt_Jan'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_CPE_Egypt_Dec'21,90428,109854,122,57,2054,,,17,3,801,12,,,278.53
14/12/2021,14/12/2021,0016_Egypt_CPC_Dec'21,35886,40184,916,17,2804,1871,334,2,,15,,650,,81.06
14/12/2021,14/12/2021,0016_CPLPV_Egypt_Dec'21,66784,103619,622,204,671,,,9,5,32,3,,,181.99
14/12/2021,14/12/2021,0016_Egypt_Remarketing_Dec'21,14968,25466,143,83,151,,,3,,4,1,,,44.1
14/12/2021,14/12/2021,0016_CPC_KSA_Dec'21,78477,79902,288,142,334,,,,7,27,12,,,422.83
14/12/2021,14/12/2021,0016_CPMR_Auction_Egypt_Dec'21,125916,128864,362,46,11541,11130,1058,9,4,34,2,2837,,182.78
14/12/2021,14/12/2021,0016_Egypt_CPA_PreOrder_Dec'21,9926,12670,73,31,82,,,3,1,5,,,1,68.84
14/12/2021,14/12/2021,0016_Egypt_CPA_CRM_Dec'21,10699,12711,60,27,72,,,5,2,4,1,,1,69.67
14/12/2021,14/12/2021,0016_CPMR_KSA_Dec'21,108420,108420,24,6,6947,6903,449,,,20,,692,,477.73
14/12/2021,14/12/2021,New campaign,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_CPMR_TEST_UAE_Nov'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_CPLPV_KSA_Nov'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_CPMR_KSA_Nov'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_CPMR_Auction_Egypt_Nov'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_Egypt_CPC_Nov'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_CPE_Egypt_Nov'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_Egypt_Remarketing_Nov'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_CPLPV_Egypt_Nov'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_Egypt_CPA_CRM_Nov'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_Egypt_CPA_PreOrder_Nov'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_Remarketing_CPC_KSA_Oct'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_CPMR_KSA_Oct'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_CPLPV_KSA_Oct'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_CPMR_Auction_Egypt_Oct'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_Egypt_CPC_Oct'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_Egypt_Remarketing_Oct'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_CPMR_R&F_Egypt_Oct'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_CPLPV_Egypt_Oct'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_Egypt_CPA_PreOrder_Oct'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_Egypt_CPA_CRM_Oct'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_CPE_Egypt_Oct'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_CPV_ND_KSA_Sept'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_CPMR_KSA_ND_Sep'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_Egypt_CPA_CRM_Sept'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_CPV_KSA_Sept'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_CPE_Egypt_Sept'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_Egypt_Remarketing_Sept'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_CPC_KSA_Sept'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_Egypt_Remarketing_Conversion_Sept'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_CPC_Egypt_Sept'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_CPLPV_Egypt_Sept'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_Egypt_CPA_PreOrder_Sept'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_CPMR_Egypt_Sept'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_Egypt_CPA_Aug'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_CPLPV_KSA_Aug'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_Remarketing_CPC_KSA_Aug'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_CPC_KSA_Aug'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_CPLPV_Egypt_Aug'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_CPMR_KSA_Aug'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_CPE_Egypt_Aug'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_CPC_Egypt_Aug'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_CPMR_Egypt_Aug'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_Remarketing_UAE_JulyAugSepOct'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_CPL_Qatar_July'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_CPMR_UAE_JulyAugSeptOct'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_CPA_UAE_Conversions_Orders_JulyAugSepOct'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_CPLPV_UAE _JulyAugSepOct'21_Copy,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_CPLPV_UAE_JulyAugSepOct'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_Awareness_CPC_UAE_JulyAugSepOct'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_L_CPC_Egypt_July'21 – Copy,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_L_CPC_Egypt_July'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_L_CPE_Egypt_July'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_L_CPL_Egypt_July'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_L_CPMR_Egypt_July'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_CPMR_KSA_July'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_CPMR_KSA_June'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_CPA_Qatar_May'21_SignUps,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_Remarketing_Qatar_May'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_CPA_Qatar_May'21_LPV,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_L_CPC_Egypt_June'21_ABTest,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_L_CPC_Egypt_June'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_L_CPMR_Egypt_June'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_L_CPE_Egypt_June'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_L_CPL_Egypt_June'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_CPLPV_Qatar_May'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_CPMR_Qatar_May'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_L_CPC_ABTest_Egypt_May'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_L_CPC_Egypt_May'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_L_CPMR_Egypt_May'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_L_CPE_Egypt_May'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_L_CPL_Egypt_May'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_L_CPL_Egypt_April'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_L_CPC_Egypt_April'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_L_CPMR_Egypt_April'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_L_CPE_Egypt_April'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_L_CPL_Egypt_Mar'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_L_CPMR_Egypt_Mar'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_L_CPC_Egypt_Mar'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_L_CPE_Egypt_Mar'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_L_CPMR_Egypt_Feb'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_L_CPC_Egypt_Feb'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_L_CPL_Egypt_Feb'21_02,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_L_CPL_Egypt_Feb'21_01,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_L_CPE_Egypt_Feb'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_PL_CPC_Egypt_Jan'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_PL_CPMR_Egypt_Jan'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_PL_CPL_Egypt_Jan'21,0,0,,,,,,,,,,,,0
14/12/2021,14/12/2021,0016_PL_CPE_Egypt_Jan'21,0,0,,,,,,,,,,,,0
13/12/2021,13/12/2021,0016_CPE_Egypt_Dec'21,73869,92709,117,51,2044,,,18,6,1098,5,,,273.67
13/12/2021,13/12/2021,0016_Egypt_CPC_Dec'21,22369,24666,636,18,1766,1124,214,,,6,,385,,44.47
13/12/2021,13/12/2021,0016_CPLPV_Egypt_Dec'21,55423,95867,379,115,400,,,,1,20,,,,133.14
13/12/2021,13/12/2021,0016_Egypt_Remarketing_Dec'21,15250,24645,104,54,115,,,1,2,8,,,,44.81
13/12/2021,13/12/2021,0016_CPC_KSA_Dec'21,86103,88649,291,161,339,,,,9,29,10,,2,430.27
13/12/2021,13/12/2021,0016_CPMR_Auction_Egypt_Dec'21,124053,133255,339,38,12161,11758,1116,16,16,28,4,2894,1,174.51
13/12/2021,13/12/2021,0016_Egypt_CPA_PreOrder_Dec'21,12410,15827,95,45,105,,,4,1,5,,,,68.74
13/12/2021,13/12/2021,0016_Egypt_CPA_CRM_Dec'21,11438,13578,43,23,51,,,3,,4,1,,1,68.61
13/12/2021,13/12/2021,0016_CPMR_KSA_Dec'21,125566,125566,18,1,8277,8238,560,,,21,,865,,476.6
13/12/2021,13/12/2021,New campaign,0,0,,,,,,,,,,,,0
13/12/2021,13/12/2021,0016_CPMR_TEST_UAE_Nov'21,0,0,,,,,,,,,,,,0
13/12/2021,13/12/2021,0016_CPLPV_KSA_Nov'21,0,0,,,,,,,,,,,,0
13/12/2021,13/12/2021,0016_CPMR_KSA_Nov'21,0,0,,,,,,,,,,,,0
